Date,Year,Month,WeekOfYear,DayOfWeek,DayOfYear,Hour,Data Entity,Severity,Latitude,Longitude ,Intersection Id
2020-12-24,2020,12,52,3,359,20,DTB,2.0,7.1211974,-73.1193572,50
2020-12-24,2020,12,52,3,359,10,DTB,2.0,7.109926,-73.116847,193
2020-12-25,2020,12,52,4,360,8,DTB,5.0,7.1274549,-73.1191323,1
2020-12-25,2020,12,52,4,360,13,DTB,2.0,7.1094377,-73.1166597,193
2020-12-25,2020,12,52,4,360,20,DTB,4.0,7.1211974,-73.1193572,50
2020-12-25,2020,12,52,4,360,20,DTB,2.0,7.1176705,-73.1272325,383
2020-12-25,2020,12,52,4,360,23,DTB,2.0,7.1146361,-73.1148289,130
2020-12-26,2020,12,52,5,361,14,DTB,2.0,7.119349,-73.1227416,0
2020-12-26,2020,12,52,5,361,17,DTB,4.0,7.119349,-73.1227416,0
2020-12-27,2020,12,52,6,362,7,DTB,2.0,7.122761,-73.128733,2
2020-12-28,2020,12,53,0,363,15,DTB,2.0,7.1228928,-73.1202171,80
2020-12-28,2020,12,53,0,363,14,DTB,2.0,7.1168026,-73.1098748,479
2020-12-28,2020,12,53,0,363,15,DTB,2.0,7.12295,-73.1194703,144
2020-12-30,2020,12,53,2,365,9,DTB,4.0,7.1242867,-73.1288044,332
2020-12-30,2020,12,53,2,365,7,DTB,2.0,7.08915,-73.1103119,175
2020-12-31,2020,12,53,3,366,12,DTB,4.0,7.102634,-73.1127572,825
2020-12-31,2020,12,53,3,366,16,DTB,4.0,7.1040456,-73.1061282,129
2020-12-31,2020,12,53,3,366,20,DTB,2.0,7.122761,-73.128733,2
2020-12-31,2020,12,53,3,366,21,DTB,2.0,7.1213583,-73.1165303,189
2021-01-01,2020,1,53,4,1,7,DTB,5.0,7.119349,-73.1227416,0
2021-01-01,2020,1,53,4,1,14,DTB,2.0,7.1256239,-73.1363694,1183
2021-01-01,2020,1,53,4,1,14,DTB,2.0,7.119349,-73.1227416,0
2021-01-01,2020,1,53,4,1,16,DTB,2.0,7.0848063,-73.1249952,315
2021-01-02,2020,1,53,5,2,16,DTB,2.0,7.1027504,-73.167249,14
2021-01-02,2020,1,53,5,2,21,DTB,2.0,7.1260159,-73.109517,616
2021-01-02,2020,1,53,5,2,6,DTB,2.0,7.122761,-73.128733,2
2021-01-03,2020,1,53,6,3,9,DTB,4.0,7.119349,-73.1227416,0
2021-01-03,2020,1,53,6,3,5,DTB,2.0,7.119349,-73.1227416,0
2021-01-03,2020,1,53,6,3,5,DTB,2.0,7.1341788,-73.1293386,40
2021-01-03,2020,1,53,6,3,7,DTB,4.0,7.1326269,-73.1176349,85
2021-01-03,2020,1,53,6,3,8,DTB,2.0,7.122761,-73.128733,2
2021-01-03,2020,1,53,6,3,8,DTB,4.0,7.1113781,-73.1144981,47
2021-01-03,2020,1,53,6,3,11,DTB,4.0,7.1079254,-73.1160009,133
2021-01-03,2020,1,53,6,3,15,DTB,4.0,7.1005426,-73.113026,886
2021-01-03,2020,1,53,6,3,16,DTB,2.0,7.0925515,-73.1246524,476
2021-01-04,2021,1,1,0,4,21,DTB,4.0,7.1201361,-73.1142593,214
2021-01-04,2021,1,1,0,4,11,DTB,2.0,7.1172009,-73.1202539,1119
2021-01-04,2021,1,1,0,4,14,DTB,2.0,7.1152296,-73.1275217,368
2021-01-05,2021,1,1,1,5,5,DTB,2.0,7.1302504,-73.1299698,229
2021-01-05,2021,1,1,1,5,14,DTB,4.0,7.1247765,-73.1178982,234
2021-01-05,2021,1,1,1,5,14,DTB,2.0,7.119349,-73.1227416,0
2021-01-05,2021,1,1,1,5,20,DTB,4.0,7.1278237,-73.1117839,17
2021-01-05,2021,1,1,1,5,22,DTB,2.0,7.1133209,-73.1278765,323
2021-01-05,2021,1,1,1,5,17,DTB,2.0,7.0915313,-73.1106183,223
2021-01-06,2021,1,1,2,6,9,DTB,4.0,7.1296767,-73.1238182,521
2021-01-06,2021,1,1,2,6,14,DTB,2.0,7.122761,-73.128733,2
2021-01-06,2021,1,1,2,6,17,DTB,5.0,7.1785722,-73.1344297,21
2021-01-06,2021,1,1,2,6,4,DTB,2.0,7.1179363,-73.1180672,24
2021-01-06,2021,1,1,2,6,7,DTB,2.0,7.1297252,-73.1261045,657
2021-01-06,2021,1,1,2,6,10,DTB,2.0,7.1089841,-73.1141976,28
2021-01-07,2021,1,1,3,7,7,DTB,2.0,7.119349,-73.1227416,0
2021-01-07,2021,1,1,3,7,19,DTB,4.0,7.119349,-73.1227416,0
2021-01-07,2021,1,1,3,7,13,DTB,2.0,7.1070654,-73.1196059,188
2021-01-07,2021,1,1,3,7,11,DTB,5.0,7.119349,-73.1227416,0
2021-01-07,2021,1,1,3,7,18,DTB,4.0,7.122748,-73.1113997,104
2021-01-08,2021,1,1,4,8,15,DTB,2.0,7.1125387,-73.1290922,46
2021-01-08,2021,1,1,4,8,14,DTB,4.0,7.119349,-73.1227416,0
2021-01-08,2021,1,1,4,8,14,DTB,4.0,7.119349,-73.1227416,0
2021-01-08,2021,1,1,4,8,11,DTB,4.0,7.0801099,-73.1202646,892
2021-01-08,2021,1,1,4,8,1,DTB,4.0,7.0842998,-73.1444873,164
2021-01-08,2021,1,1,4,8,17,DTB,4.0,7.1007637,-73.1225682,115
2021-01-08,2021,1,1,4,8,11,DTB,4.0,7.0855328,-73.115125,98
2021-01-09,2021,1,1,5,9,8,DTB,4.0,7.124707,-73.1125212,448
2021-01-09,2021,1,1,5,9,8,DTB,4.0,7.0916562,-73.1097096,510
2021-01-09,2021,1,1,5,9,17,DTB,4.0,7.1043146,-73.1654077,490
2021-01-09,2021,1,1,5,9,11,DTB,2.0,7.1341788,-73.1293386,40
2021-01-09,2021,1,1,5,9,14,DTB,2.0,7.0877636,-73.1163022,233
2021-01-09,2021,1,1,5,9,10,DTB,4.0,7.1218375,-73.1119397,194
2021-01-09,2021,1,1,5,9,18,DTB,4.0,7.1051046,-73.1138571,34
2021-01-09,2021,1,1,5,9,17,DTB,2.0,7.1244189,-73.1101105,697
2021-01-10,2021,1,1,6,10,19,DTB,4.0,7.0971917,-73.1179566,1603
2021-01-10,2021,1,1,6,10,8,DTB,2.0,7.11324,-73.12067,1084
2021-01-10,2021,1,1,6,10,13,DTB,2.0,7.0929308,-73.1058553,660
2021-01-10,2021,1,1,6,10,13,DTB,2.0,7.1177782,-73.1264014,97
2021-01-10,2021,1,1,6,10,12,DTB,4.0,7.1123494,-73.1297143,46
2021-01-10,2021,1,1,6,10,9,DTB,4.0,7.1121417,-73.1187088,1323
2021-01-10,2021,1,1,6,10,8,DTB,4.0,7.1128333,-73.1060708,304
2021-01-10,2021,1,1,6,10,8,DTB,2.0,7.1148748,-73.1243003,162
2021-01-10,2021,1,1,6,10,15,DTB,4.0,7.1224863,-73.1146004,912
2021-01-11,2021,1,2,0,11,18,DTB,4.0,7.119349,-73.1227416,0
2021-01-11,2021,1,2,0,11,5,DTB,2.0,7.1070654,-73.1196059,188
2021-01-11,2021,1,2,0,11,12,DTB,2.0,7.0891544,-73.1081968,1089
2021-01-11,2021,1,2,0,11,15,DTB,2.0,7.1178886,-73.1172572,26
2021-01-11,2021,1,2,0,11,18,DTB,2.0,7.1069596,-73.1373742,123
2021-01-11,2021,1,2,0,11,20,DTB,4.0,7.1096436,-73.1159261,261
2021-01-11,2021,1,2,0,11,1,DTB,2.0,7.0982752,-73.1112433,18
2021-01-12,2021,1,2,1,12,8,DTB,2.0,7.0880075,-73.1148479,191
2021-01-12,2021,1,2,1,12,22,DTB,4.0,7.1259054,-73.1292072,235
2021-01-12,2021,1,2,1,12,18,DTB,4.0,7.1038764,-73.1107025,22
2021-01-12,2021,1,2,1,12,18,DTB,4.0,7.102634,-73.1127572,825
2021-01-12,2021,1,2,1,12,17,DTB,5.0,7.1178886,-73.1172572,26
2021-01-12,2021,1,2,1,12,12,DTB,4.0,7.119349,-73.1227416,0
2021-01-12,2021,1,2,1,12,8,DTB,2.0,7.0983903,-73.1627225,58
2021-01-12,2021,1,2,1,12,2,DTB,4.0,7.1324662,-73.1541962,51
2021-01-13,2021,1,2,2,13,19,DTB,4.0,7.1113781,-73.1144981,47
2021-01-13,2021,1,2,2,13,20,DTB,5.0,7.1218821,-73.1347268,505
2021-01-13,2021,1,2,2,13,17,DTB,4.0,7.149007,-73.1248932,25
2021-01-13,2021,1,2,2,13,12,DTB,4.0,7.1160866,-73.1310274,153
2021-01-13,2021,1,2,2,13,8,DTB,2.0,7.0859528,-73.1153985,98
2021-01-13,2021,1,2,2,13,12,DTB,4.0,7.132332,-73.1191314,356
2021-01-13,2021,1,2,2,13,19,DTB,4.0,7.119349,-73.1227416,0
2021-01-13,2021,1,2,2,13,7,DTB,4.0,7.1267547,-73.1275754,84
2021-01-14,2021,1,2,3,14,10,DTB,2.0,7.1606967,-73.1323789,38
2021-01-14,2021,1,2,3,14,14,DTB,4.0,7.119349,-73.1227416,0
2021-01-14,2021,1,2,3,14,17,DTB,2.0,7.1135497,-73.1133045,698
2021-01-14,2021,1,2,3,14,10,DTB,2.0,7.1019975,-73.1126821,1320
2021-01-14,2021,1,2,3,14,18,DTB,4.0,7.1357024,-73.1313372,62
2021-01-14,2021,1,2,3,14,19,DTB,2.0,7.1085472,-73.1062714,830
2021-01-15,2021,1,2,4,15,17,DTB,2.0,7.1083614,-73.1297881,8
2021-01-15,2021,1,2,4,15,20,DTB,4.0,7.1076693,-73.1364925,4
2021-01-15,2021,1,2,4,15,17,DTB,2.0,7.119349,-73.1227416,0
2021-01-15,2021,1,2,4,15,14,DTB,4.0,7.1175881,-73.1110665,7
2021-01-15,2021,1,2,4,15,12,DTB,2.0,7.1211326,-73.1221466,244
2021-01-15,2021,1,2,4,15,12,DTB,2.0,7.1214695,-73.1212823,343
2021-01-15,2021,1,2,4,15,6,DTB,4.0,7.119349,-73.1227416,0
2021-01-16,2021,1,2,5,16,17,DTB,2.0,7.1199473,-73.1207205,325
2021-01-16,2021,1,2,5,16,21,DTB,4.0,7.097257,-73.128366,690
2021-01-16,2021,1,2,5,16,6,DTB,2.0,7.1290655,-73.1298292,3
2021-01-16,2021,1,2,5,16,12,DTB,4.0,7.1021922,-73.113441,134
2021-01-16,2021,1,2,5,16,16,DTB,4.0,7.1330646,-73.1158631,814
2021-01-16,2021,1,2,5,16,15,DTB,2.0,7.076588,-73.1177923,367
2021-01-16,2021,1,2,5,16,20,DTB,4.0,7.1569815,-73.1372103,404
2021-01-16,2021,1,2,5,16,18,DTB,4.0,7.1148103,-73.1297051,222
2021-01-16,2021,1,2,5,16,18,DTB,4.0,7.1274549,-73.1191323,1
2021-01-17,2021,1,2,6,17,19,DTB,2.0,7.1176705,-73.1272325,383
2021-01-17,2021,1,2,6,17,10,DTB,4.0,7.0925486,-73.1117736,947
2021-01-17,2021,1,2,6,17,3,DTB,4.0,7.1206218,-73.1289246,552
2021-01-18,2021,1,3,0,18,20,DTB,5.0,7.1093593,-73.1202744,302
2021-01-18,2021,1,3,0,18,19,DTB,2.0,7.1311886,-73.1127775,86
2021-01-18,2021,1,3,0,18,16,DTB,2.0,7.1308723,-73.1245746,19
2021-01-18,2021,1,3,0,18,16,DTB,4.0,7.1277752,-73.1242186,68
2021-01-18,2021,1,3,0,18,14,DTB,2.0,7.1310807,-73.1319441,835
2021-01-18,2021,1,3,0,18,8,DTB,2.0,7.1169811,-73.1094903,365
2021-01-18,2021,1,3,0,18,20,DTB,2.0,7.1083684,-73.1299196,8
2021-01-18,2021,1,3,0,18,14,DTB,2.0,7.1290655,-73.1298292,3
2021-01-18,2021,1,3,0,18,17,DTB,2.0,7.11674,-73.11534,60
2021-01-19,2021,1,3,1,19,17,DTB,4.0,7.1173071,-73.1161953,810
2021-01-19,2021,1,3,1,19,8,DTB,2.0,7.1141119,-73.1320801,485
2021-01-19,2021,1,3,1,19,14,DTB,2.0,7.115962,-73.1134093,349
2021-01-19,2021,1,3,1,19,17,DTB,2.0,7.1029967,-73.1207648,88
2021-01-19,2021,1,3,1,19,17,DTB,2.0,7.1263042,-73.1213394,463
2021-01-19,2021,1,3,1,19,18,DTB,2.0,7.1287874,-73.1113941,1054
2021-01-20,2021,1,3,2,20,19,DTB,2.0,7.1103117,-73.1187557,534
2021-01-20,2021,1,3,2,20,18,DTB,4.0,7.1227165,-73.1157832,520
2021-01-20,2021,1,3,2,20,14,DTB,2.0,7.1149574,-73.1252908,32
2021-01-20,2021,1,3,2,20,11,DTB,2.0,7.1274549,-73.1191323,1
2021-01-20,2021,1,3,2,20,9,DTB,2.0,7.0925941,-73.1177516,966
2021-01-20,2021,1,3,2,20,6,DTB,2.0,7.0883889,-73.1297288,87
2021-01-20,2021,1,3,2,20,19,DTB,4.0,7.1447416,-73.1243525,619
2021-01-21,2021,1,3,3,21,15,DTB,4.0,7.113951,-73.1187518,317
2021-01-21,2021,1,3,3,21,17,DTB,4.0,7.1399321,-73.132314,801
2021-01-21,2021,1,3,3,21,11,DTB,4.0,7.1306523,-73.1147217,710
2021-01-21,2021,1,3,3,21,7,DTB,4.0,7.1177522,-73.1125547,677
2021-01-21,2021,1,3,3,21,7,DTB,4.0,7.1228928,-73.1202171,80
2021-01-21,2021,1,3,3,21,17,DTB,2.0,7.119349,-73.1227416,0
2021-01-21,2021,1,3,3,21,10,DTB,4.0,7.1451897,-73.1364127,72
2021-01-21,2021,1,3,3,21,18,DTB,2.0,7.1360252,-73.125948,67
2021-01-22,2021,1,3,4,22,19,DTB,2.0,7.1001272,-73.1076525,94
2021-01-22,2021,1,3,4,22,18,DTB,2.0,7.1324662,-73.1541962,51
2021-01-22,2021,1,3,4,22,7,DTB,4.0,7.1021922,-73.113441,134
2021-01-22,2021,1,3,4,22,8,DTB,2.0,7.101948,-73.1006845,355
2021-01-22,2021,1,3,4,22,10,DTB,2.0,7.122761,-73.128733,2
2021-01-22,2021,1,3,4,22,11,DTB,4.0,7.102634,-73.1127572,825
2021-01-22,2021,1,3,4,22,12,DTB,5.0,7.1529864,-73.1297782,1313
2021-01-22,2021,1,3,4,22,11,DTB,4.0,7.122761,-73.128733,2
2021-01-22,2021,1,3,4,22,17,DTB,2.0,7.1219956,-73.1197926,31
2021-01-23,2021,1,3,5,23,21,DTB,4.0,7.1027504,-73.167249,14
2021-01-23,2021,1,3,5,23,14,DTB,2.0,7.0871341,-73.1097747,202
2021-01-24,2021,1,3,6,24,17,DTB,4.0,7.122761,-73.128733,2
2021-01-24,2021,1,3,6,24,19,DTB,2.0,7.1239379,-73.1176349,149
2021-01-24,2021,1,3,6,24,16,DTB,2.0,7.121306,-73.1337736,760
2021-01-24,2021,1,3,6,24,14,DTB,4.0,7.1154969,-73.1255011,507
2021-01-24,2021,1,3,6,24,7,DTB,2.0,7.1072168,-73.1211525,943
2021-01-25,2021,1,4,0,25,14,DTB,2.0,7.1277752,-73.1242186,68
2021-01-25,2021,1,4,0,25,13,DTB,2.0,7.1367658,-73.1261095,114
2021-01-25,2021,1,4,0,25,21,DTB,2.0,7.1131284,-73.1102747,54
2021-01-25,2021,1,4,0,25,23,DTB,4.0,7.0811361,-73.1176626,351
2021-01-26,2021,1,4,1,26,20,DTB,4.0,7.119349,-73.1227416,0
2021-01-26,2021,1,4,1,26,17,DTB,2.0,7.1175894,-73.1112649,7
2021-01-26,2021,1,4,1,26,7,DTB,2.0,7.0920737,-73.1162773,692
2021-01-26,2021,1,4,1,26,9,DTB,4.0,7.1163775,-73.1248768,426
2021-01-26,2021,1,4,1,26,13,DTB,2.0,7.1165553,-73.1238105,266
2021-01-26,2021,1,4,1,26,15,DTB,4.0,7.1113781,-73.1144981,47
2021-01-26,2021,1,4,1,26,16,DTB,4.0,7.1291114,-73.1263596,1248
2021-01-26,2021,1,4,1,26,16,DTB,4.0,7.1287782,-73.1263858,1248
2021-01-26,2021,1,4,1,26,21,DTB,2.0,7.1131379,-73.1104069,54
2021-01-26,2021,1,4,1,26,19,DTB,2.0,7.12271,-73.1340412,767
2021-01-27,2021,1,4,2,27,20,DTB,4.0,7.1192276,-73.1091376,533
2021-01-27,2021,1,4,2,27,7,DTB,2.0,7.1290655,-73.1298292,3
2021-01-27,2021,1,4,2,27,6,DTB,4.0,7.1376381,-73.1262662,114
2021-01-27,2021,1,4,2,27,8,DTB,4.0,7.081604,-73.1273899,1327
2021-01-27,2021,1,4,2,27,6,DTB,4.0,7.1421975,-73.1319525,1233
2021-01-27,2021,1,4,2,27,11,DTB,2.0,7.1274549,-73.1191323,1
2021-01-27,2021,1,4,2,27,10,DTB,2.0,7.1251582,-73.1171382,447
2021-01-27,2021,1,4,2,27,14,DTB,4.0,7.1266668,-73.12233,593
2021-01-27,2021,1,4,2,27,15,DTB,4.0,7.17834,-73.1322325,21
2021-01-27,2021,1,4,2,27,18,DTB,4.0,7.1271709,-73.1235532,611
2021-01-28,2021,1,4,3,28,11,DTB,4.0,7.1166714,-73.1229318,499
2021-01-28,2021,1,4,3,28,10,DTB,2.0,7.1260124,-73.1293477,235
2021-01-28,2021,1,4,3,28,5,DTB,2.0,7.1083614,-73.1297881,8
2021-01-28,2021,1,4,3,28,5,DTB,2.0,7.1326223,-73.127043,851
2021-01-28,2021,1,4,3,28,16,DTB,4.0,7.122761,-73.128733,2
2021-01-28,2021,1,4,3,28,13,DTB,4.0,7.122761,-73.128733,2
2021-01-28,2021,1,4,3,28,22,DTB,4.0,7.0868532,-73.1352969,277
2021-01-28,2021,1,4,3,28,20,DTB,2.0,7.1371363,-73.1287987,731
2021-01-28,2021,1,4,3,28,15,DTB,4.0,7.133354,-73.1185066,1135
2021-01-28,2021,1,4,3,28,14,DTB,4.0,7.1324662,-73.1541962,51
2021-01-29,2021,1,4,4,29,21,DTB,2.0,7.1112787,-73.1165164,361
2021-01-29,2021,1,4,4,29,21,DTB,4.0,7.1013668,-73.1270438,1081
2021-01-29,2021,1,4,4,29,19,DTB,4.0,7.1399871,-73.1331707,857
2021-01-29,2021,1,4,4,29,17,DTB,4.0,7.122761,-73.128733,2
2021-01-29,2021,1,4,4,29,17,DTB,4.0,7.115239,-73.1145243,397
2021-01-29,2021,1,4,4,29,19,DTB,4.0,7.119349,-73.1227416,0
2021-01-29,2021,1,4,4,29,8,DTB,2.0,7.1154969,-73.1255011,507
2021-01-30,2021,1,4,5,30,15,DTB,2.0,7.121007,-73.1149953,555
2021-01-30,2021,1,4,5,30,16,DTB,4.0,7.110472,-73.1194085,5
2021-01-30,2021,1,4,5,30,19,DTB,2.0,7.1027504,-73.167249,14
2021-01-30,2021,1,4,5,30,21,DTB,4.0,7.0859021,-73.1113214,190
2021-01-30,2021,1,4,5,30,12,DTB,2.0,7.1164535,-73.1109224,146
2021-01-30,2021,1,4,5,30,15,DTB,4.0,7.1027504,-73.167249,14
2021-01-30,2021,1,4,5,30,11,DTB,4.0,7.1250942,-73.1290426,354
2021-01-30,2021,1,4,5,30,8,DTB,4.0,7.0902764,-73.1065584,180
2021-01-30,2021,1,4,5,30,7,DTB,2.0,7.1023549,-73.1311136,376
2021-01-30,2021,1,4,5,30,7,DTB,2.0,7.1577866,-73.1309354,493
2021-01-30,2021,1,4,5,30,12,DTB,2.0,7.1174965,-73.1122712,677
2021-01-30,2021,1,4,5,30,9,DTB,2.0,7.119903,-73.1254519,250
2021-01-31,2021,1,4,6,31,21,DTB,2.0,7.1136846,-73.1060769,517
2021-01-31,2021,1,4,6,31,0,DTB,2.0,7.1308783,-73.1267184,581
2021-01-31,2021,1,4,6,31,23,DTB,2.0,7.0807517,-73.1235546,154
2021-01-31,2021,1,4,6,31,21,DTB,2.0,7.1390165,-73.1283214,899
2021-02-01,2021,2,5,0,32,15,DTB,4.0,7.1409989,-73.133307,36
2021-02-01,2021,2,5,0,32,10,DTB,4.0,7.1040456,-73.1061282,129
2021-02-01,2021,2,5,0,32,22,DTB,2.0,7.1294776,-73.1273738,307
2021-02-01,2021,2,5,0,32,7,DTB,2.0,7.1198732,-73.128027,420
2021-02-02,2021,2,5,1,33,21,DTB,4.0,7.110472,-73.1194085,5
2021-02-02,2021,2,5,1,33,7,DTB,2.0,7.133076,-73.1201141,545
2021-02-02,2021,2,5,1,33,21,DTB,2.0,7.1240823,-73.1297082,609
2021-02-02,2021,2,5,1,33,17,DTB,4.0,7.1365769,-73.1316395,62
2021-02-02,2021,2,5,1,33,15,DTB,2.0,7.1083684,-73.1299196,8
2021-02-02,2021,2,5,1,33,14,DTB,4.0,7.1095106,-73.1184884,140
2021-02-02,2021,2,5,1,33,10,DTB,2.0,7.0996071,-73.1111113,74
2021-02-02,2021,2,5,1,33,16,DTB,2.0,7.1265957,-73.1114934,685
2021-02-02,2021,2,5,1,33,9,DTB,2.0,7.1324662,-73.1541962,51
2021-02-02,2021,2,5,1,33,8,DTB,2.0,7.1242864,-73.1107873,183
2021-02-03,2021,2,5,2,34,4,DTB,2.0,7.1395016,-73.1257938,842
2021-02-03,2021,2,5,2,34,10,DTB,4.0,7.1149591,-73.1291954,739
2021-02-03,2021,2,5,2,34,10,DTB,4.0,7.1027504,-73.167249,14
2021-02-03,2021,2,5,2,34,14,DTB,4.0,7.119349,-73.1227416,0
2021-02-03,2021,2,5,2,34,14,DTB,4.0,7.1316677,-73.1224857,575
2021-02-03,2021,2,5,2,34,16,DTB,2.0,7.119349,-73.1227416,0
2021-02-03,2021,2,5,2,34,18,DTB,4.0,7.0853161,-73.1163061,160
2021-02-04,2021,2,5,3,35,20,DTB,4.0,7.1351802,-73.1310249,81
2021-02-04,2021,2,5,3,35,17,DTB,4.0,7.1090486,-73.1097886,241
2021-02-05,2021,2,5,4,36,21,DTB,2.0,7.122761,-73.128733,2
2021-02-05,2021,2,5,4,36,21,DTB,2.0,7.1084339,-73.1169687,69
2021-02-05,2021,2,5,4,36,20,DTB,4.0,7.1253425,-73.1210697,339
2021-02-05,2021,2,5,4,36,9,DTB,5.0,7.1107885,-73.1102895,267
2021-02-05,2021,2,5,4,36,8,DTB,4.0,7.1162804,-73.1002579,263
2021-02-06,2021,2,5,5,37,12,DTB,2.0,7.0884659,-73.1181313,1097
2021-02-06,2021,2,5,5,37,17,DTB,2.0,7.1250107,-73.1244345,341
2021-02-06,2021,2,5,5,37,11,DTB,2.0,7.119349,-73.1227416,0
2021-02-06,2021,2,5,5,37,9,DTB,2.0,7.119349,-73.1227416,0
2021-02-06,2021,2,5,5,37,8,DTB,2.0,7.0983903,-73.1627225,58
2021-02-06,2021,2,5,5,37,5,DTB,2.0,7.0880075,-73.1148479,191
2021-02-06,2021,2,5,5,37,19,DTB,4.0,7.119349,-73.1227416,0
2021-02-07,2021,2,5,6,38,8,DTB,2.0,7.1164217,-73.1302821,1017
2021-02-07,2021,2,5,6,38,14,DTB,4.0,7.119349,-73.1227416,0
2021-02-07,2021,2,5,6,38,1,DTB,2.0,7.1090832,-73.1142043,28
2021-02-08,2021,2,6,0,39,11,DTB,4.0,7.1021922,-73.113441,134
2021-02-08,2021,2,6,0,39,8,DTB,4.0,7.1076943,-73.1157086,133
2021-02-08,2021,2,6,0,39,0,DTB,4.0,7.119349,-73.1227416,0
2021-02-08,2021,2,6,0,39,9,DTB,4.0,7.1107885,-73.1102895,267
2021-02-08,2021,2,6,0,39,9,DTB,4.0,7.136919,-73.1252655,285
2021-02-08,2021,2,6,0,39,17,DTB,4.0,7.1139047,-73.1124076,435
2021-02-08,2021,2,6,0,39,10,DTB,4.0,7.1318998,-73.130296,166
2021-02-08,2021,2,6,0,39,11,DTB,2.0,7.119349,-73.1227416,0
2021-02-08,2021,2,6,0,39,13,DTB,2.0,7.096112,-73.1177598,1297
2021-02-08,2021,2,6,0,39,17,DTB,4.0,7.119349,-73.1227416,0
2021-02-08,2021,2,6,0,39,7,DTB,4.0,7.1096436,-73.1159261,261
2021-02-08,2021,2,6,0,39,11,DTB,2.0,7.119349,-73.1227416,0
2021-02-08,2021,2,6,0,39,22,DTB,2.0,7.1117351,-73.1140048,47
2021-02-08,2021,2,6,0,39,22,DTB,2.0,7.1219956,-73.1197926,31
2021-02-09,2021,2,6,1,40,23,DTB,2.0,7.0921648,-73.1122452,947
2021-02-09,2021,2,6,1,40,15,DTB,2.0,7.0953717,-73.1100082,433
2021-02-09,2021,2,6,1,40,11,DTB,4.0,7.119349,-73.1227416,0
2021-02-09,2021,2,6,1,40,11,DTB,4.0,7.119349,-73.1227416,0
2021-02-09,2021,2,6,1,40,6,DTB,2.0,7.122761,-73.128733,2
2021-02-09,2021,2,6,1,40,21,DTB,4.0,7.122761,-73.128733,2
2021-02-09,2021,2,6,1,40,20,DTB,4.0,7.1203357,-73.1217863,330
2021-02-09,2021,2,6,1,40,21,DTB,2.0,7.1390969,-73.1327869,112
2021-02-09,2021,2,6,1,40,17,DTB,4.0,7.117685,-73.1315864,220
2021-02-09,2021,2,6,1,40,22,DTB,2.0,7.1057532,-73.1169717,142
2021-02-10,2021,2,6,2,41,8,DTB,4.0,7.0853161,-73.1163061,160
2021-02-10,2021,2,6,2,41,22,DTB,2.0,7.1177782,-73.1264014,97
2021-02-10,2021,2,6,2,41,19,DTB,4.0,7.1286736,-73.1121143,651
2021-02-10,2021,2,6,2,41,17,DTB,2.0,7.1163775,-73.1248768,426
2021-02-10,2021,2,6,2,41,10,DTB,4.0,7.1298724,-73.1299901,3
2021-02-10,2021,2,6,2,41,3,DTB,2.0,7.122761,-73.128733,2
2021-02-10,2021,2,6,2,41,18,DTB,2.0,7.0845415,-73.1219053,78
2021-02-11,2021,2,6,3,42,22,DTB,2.0,7.119349,-73.1227416,0
2021-02-11,2021,2,6,3,42,22,DTB,4.0,7.0953717,-73.1100082,433
2021-02-11,2021,2,6,3,42,17,DTB,4.0,7.1156237,-73.1077063,736
2021-02-11,2021,2,6,3,42,16,DTB,4.0,7.0841316,-73.1216402,78
2021-02-11,2021,2,6,3,42,12,DTB,2.0,7.1155019,-73.1150574,145
2021-02-11,2021,2,6,3,42,7,DTB,4.0,7.1298613,-73.1228749,385
2021-02-11,2021,2,6,3,42,23,DTB,5.0,7.119349,-73.1227416,0
2021-02-12,2021,2,6,4,43,19,DTB,4.0,7.1191566,-73.1203479,776
2021-02-12,2021,2,6,4,43,12,DTB,2.0,7.127253,-73.1224623,422
2021-02-12,2021,2,6,4,43,12,DTB,2.0,7.1150936,-73.1107432,276
2021-02-12,2021,2,6,4,43,13,DTB,2.0,7.1358825,-73.1267798,290
2021-02-12,2021,2,6,4,43,15,DTB,2.0,7.1112787,-73.1165164,361
2021-02-12,2021,2,6,4,43,16,DTB,4.0,7.0911329,-73.109519,807
2021-02-12,2021,2,6,4,43,18,DTB,2.0,7.1311886,-73.1127775,86
2021-02-12,2021,2,6,4,43,10,DTB,4.0,7.1312409,-73.1293016,637
2021-02-13,2021,2,6,5,44,11,DTB,4.0,7.09382,-73.13018,70
2021-02-13,2021,2,6,5,44,6,DTB,2.0,7.1175894,-73.1112649,7
2021-02-13,2021,2,6,5,44,8,DTB,4.0,7.1093992,-73.1223285,827
2021-02-13,2021,2,6,5,44,8,DTB,4.0,7.1117834,-73.1223979,1318
2021-02-13,2021,2,6,5,44,13,DTB,4.0,7.1573154,-73.1362148,404
2021-02-13,2021,2,6,5,44,15,DTB,4.0,7.119349,-73.1227416,0
2021-02-13,2021,2,6,5,44,23,DTB,4.0,7.1077955,-73.110702,253
2021-02-13,2021,2,6,5,44,3,DTB,4.0,7.1014925,-73.1063895,301
2021-02-13,2021,2,6,5,44,14,DTB,4.0,7.119349,-73.1227416,0
2021-02-14,2021,2,6,6,45,10,DTB,2.0,7.1365089,-73.1314684,62
2021-02-14,2021,2,6,6,45,19,DTB,2.0,7.114647,-73.1304395,79
2021-02-14,2021,2,6,6,45,12,DTB,2.0,7.0854707,-73.1306983,103
